Systemic Hypertension/Coronary Artery Disease/Chronic Kidney Disease/seizure,1
Systemic Hypertension/Coronary Artery Disease/Chronic Obstructive Pulmonary Disease,1
Systemic Hypertension/Coronary Artery Disease/Complete Heart Block Pacemaker,1
Systemic Hypertension/Coronary Artery Disease/Diabetes Mellitus,2
Systemic Hypertension/Coronary Artery Disease/Diabetes Mellitus/PLHA,1
Systemic Hypertension/Coronary Artery Disease/Hypothyroidism,1
Systemic Hypertension/Coronary Artery Disease/Type 2 Diabetes Mellitus,2
Systemic Hypertension/Coronary Artery Disease/newly detected diabetes,1
Systemic Hypertension/Diabetes Mellitus,37
Systemic Hypertension/Diabetes Mellitus/Acute Kidney Injury,1
Systemic Hypertension/Diabetes Mellitus/Bronchial Asthma,1
Systemic Hypertension/Diabetes Mellitus/Chronic Kidney Disease,4
Systemic Hypertension/Diabetes Mellitus/Coronary Artery Disease,4
Systemic Hypertension/Diabetes Mellitus/Coronary Artery Disease (Post coronary artery bypass grafting)/Acute Kidney Injury,1
Systemic Hypertension/Diabetes Mellitus/Coronary Artery Disease/Acute Kidney Injury,1
Systemic Hypertension/Diabetes Mellitus/Coronary Artery Disease/Hypothyroidism,1
Systemic Hypertension/Diabetes Mellitus/Nasal Bone Fracture/Maxilary Sinu Fracture,1
Systemic Hypertension/Diabetes Mellitus/Old Cerebrovascular Accident,1
Systemic Hypertension/Diabetes mellitus/Chronic Kidney Disease,1
Systemic Hypertension/Hyperlipidemia,1
Systemic Hypertension/Hypothyroidism,9
Systemic Hypertension/Hypothyroidism/Chronic Kidney Disease,1
Systemic Hypertension/Hypothyroidism/Coronary Artery Disease,1
Systemic Hypertension/Left carcinoma Breast/Post Masectomy Status,1
Systemic Hypertension/Metabolic Encephalopathy/Acute Kidney Injury/Hypernatremia,1
Systemic Hypertension/Myasthenia Gravis,1
Systemic Hypertension/Obesity,1
Systemic Hypertension/Old Cerebrovascular Accident,8
Systemic Hypertension/Old Cerebrovascular Accident/Chronic Obstructive Pulmonary Disease,1
Systemic Hypertension/Old Pulmonary Tuberculosis,2
Systemic Hypertension/Psychiatric Illness,2
Systemic Hypertension/Rheumatoid Arthritis,1
Systemic Hypertension/Severe Anemia,1
Systemic Hypertension/Surgery for GI Malignency,1
Systemic Hypertension/Type 2 Diabetes Mellitus,104
Systemic Hypertension/Type 2 Diabetes Mellitus/Bronchial Asthma/Hypothyroidism,1
Systemic Hypertension/Type 2 Diabetes Mellitus/Chronic Kidney Disease,3
Systemic Hypertension/Type 2 Diabetes Mellitus/Chronic Kidney Disease/Coronary Artery Disease,1
Systemic Hypertension/Type 2 Diabetes Mellitus/Coronary Artery Disease,11
Systemic Hypertension/Type 2 Diabetes Mellitus/Coronary Artery Disease/Chronic Kidney Disease,2
Systemic Hypertension/Type 2 Diabetes Mellitus/Coronary Artery Disease/Hyperthyroidism,1
Systemic Hypertension/Type 2 Diabetes Mellitus/Coronary Artery Disease/depression,1
Systemic Hypertension/Type 2 Diabetes Mellitus/Hypothyroidism,2
Systemic Hypertension/Type 2 Diabetes Mellitus/Obesity,1
Systemic Hypertension/Type 2 Diabetes Mellitus/Old pulmonary Tuberculosis,1
Systemic Hypertension/Type 2 Diabetes Mellitus/Severe Depression,1
Systemic Hypertension/atrial Fibrillation,1
Systemic Hypertension/newly detected diabetes,1
Systemic Hypertension/seizure,3
Systemic Hypertension/seizure/Old Cerebrovascular Accident,1
Systemic lupus erythematosus,1
Throat Pain,2
Thyroid Carcinoma,1
Tiredness,8
Tiredness/Cough,1
Tiredness/Cough/Breathing Difficulty,1
Tiredness/Diarrhoea,1
Tiredness/Nausea,1
Tiredness/sleeping difficulty,1
Tiredness/vomiting,1
Tuberculosis,1
Type 2 Diabetes Mellitus,721
Type 2 Diabetes Mellitus/Acute Kidney Injury,1
Type 2 Diabetes Mellitus/Antivirals/Steroids/Heparin,1
Type 2 Diabetes Mellitus/Bronchial Asthma,4
Type 2 Diabetes Mellitus/Bronchial Asthma/Seizure,1
Type 2 Diabetes Mellitus/Bronchial Asthma/Systemic Hypertension/Coronary Artery Disease/Chronic Kidney Disease,1
Type 2 Diabetes Mellitus/Cancer Breast,2
Type 2 Diabetes Mellitus/Cancer Ovary,1
Type 2 Diabetes Mellitus/Carcinoma Left breast,1
Type 2 Diabetes Mellitus/Carcinoma Oral Cavity,1
Type 2 Diabetes Mellitus/Carcinoma Pancreas,1
Type 2 Diabetes Mellitus/Carcinoma Right Breast,1
Type 2 Diabetes Mellitus/Cerebrovascular Accident,4
Type 2 Diabetes Mellitus/Cerebrovascular Accident/Coronary Artery Disease/Chronic Kidney Disease/Systemic Hypertension,1
Type 2 Diabetes Mellitus/Cerebrovascular Accident/Systemic Hypertension,1
Type 2 Diabetes Mellitus/Chronic Kidney Disease,29
Type 2 Diabetes Mellitus/Chronic Kidney Disease/Coronary Artery Disease,3
Type 2 Diabetes Mellitus/Chronic Kidney Disease/Coronary Artery Disease/Systemic Hypertension,2
Type 2 Diabetes Mellitus/Chronic Kidney Disease/Hypothyroidism,1
Type 2 Diabetes Mellitus/Chronic Kidney Disease/Metabolic Encephalopathy,1
Type 2 Diabetes Mellitus/Chronic Kidney Disease/Old Cerebrovascular Attack/Systemic Hypertension,1
Type 2 Diabetes Mellitus/Chronic Kidney Disease/Post Urethrostomy,1
Type 2 Diabetes Mellitus/Chronic Kidney Disease/Systemic Hypertension,6
Type 2 Diabetes Mellitus/Chronic Kidney Disease/Systemic Hypertension/Coronary Artery Disease,1
Type 2 Diabetes Mellitus/Chronic Kidney Disease/Systemic Hypertension/Coronary Artery Disease/Hypothyroidism,1
Type 2 Diabetes Mellitus/Chronic Kidney disease,2
Type 2 Diabetes Mellitus/Chronic Obstructive Pulmonary Disease,3
Type 2 Diabetes Mellitus/Chronic obstructive Pulmonary Disease,7
Type 2 Diabetes Mellitus/Chronic obstructive Pulmonary Disease/Chronic Kidney Disease,1
Type 2 Diabetes Mellitus/Chronic obstructive Pulmonary Disease/seizure,1
Type 2 Diabetes Mellitus/Coronary Artery Disease,50
Type 2 Diabetes Mellitus/Coronary Artery Disease -Post Percutaneous Transluminal Coronary Angioplasty,1
Type 2 Diabetes Mellitus/Coronary Artery Disease/Cerebrovascular Accident,1
Type 2 Diabetes Mellitus/Coronary Artery Disease/Chronic Kidney Disease,2
Type 2 Diabetes Mellitus/Coronary Artery Disease/Chronic Kidney Disease/Old Anterior Wall myocardial infarction,1
Type 2 Diabetes Mellitus/Coronary Artery Disease/Chronic Kidney disease,1
Type 2 Diabetes Mellitus/Coronary Artery Disease/Chronic Kidney disease/Systemic Hypertension,1
Type 2 Diabetes Mellitus/Coronary Artery Disease/Chronic Obstructive Pulmonary Disease,1
Type 2 Diabetes Mellitus/Coronary Artery Disease/Hypothyroidism,1
Type 2 Diabetes Mellitus/Coronary Artery Disease/Multiple Myeloma,1
Type 2 Diabetes Mellitus/Coronary Artery Disease/Old Inferior Wall Myocardial infarction,1
Type 2 Diabetes Mellitus/Coronary Artery Disease/Renal Failure,1
Type 2 Diabetes Mellitus/Coronary Artery Disease/Systemic Hypertension,8
Type 2 Diabetes Mellitus/Coronary Artery Disease/Systemic Hypertension/Hypothyroidism,1
Type 2 Diabetes Mellitus/Coronary Artery Disease/seizure/Bronchial Asthma,1
Type 2 Diabetes Mellitus/Diabetic Keto Acidosis,2
Type 2 Diabetes Mellitus/Diabetic Nephropathy/Bladder Outlet Obstruction,1
Type 2 Diabetes Mellitus/Diffuse Axonal Injury,1
Type 2 Diabetes Mellitus/Dyslipidemia,1
Type 2 Diabetes Mellitus/Hypertension,20
Type 2 Diabetes Mellitus/Hypertension/Bronchial Asthma,1
Type 2 Diabetes Mellitus/Hypertension/Cerebrovascular Accident,1
Type 2 Diabetes Mellitus/Hypertension/Chronic Kidney Disease,1
Type 2 Diabetes Mellitus/Hypertension/Chronic Kidney Disease/Obesity,1
Type 2 Diabetes Mellitus/Hypertension/Coronary Artery Disease,5
Type 2 Diabetes Mellitus/Hypertension/Diabetic Keto Acidosis,1
Type 2 Diabetes Mellitus/Hypertension/Hypothyroidism,1
Type 2 Diabetes Mellitus/Hypertension/Old Cerebrovascular Accident/Coronary Artery Disease,1
Type 2 Diabetes Mellitus/Hypothyroidism,7
Type 2 Diabetes Mellitus/Interstitial Lung Disease/Coronary Artery Disease,1
Type 2 Diabetes Mellitus/Leg Osteomyelitis,1
Type 2 Diabetes Mellitus/Morbid Obesity,1
Type 2 Diabetes Mellitus/Morbid obesity,1
Type 2 Diabetes Mellitus/OLD Cerebrovascular Accident,1
Type 2 Diabetes Mellitus/Obesity,1
Type 2 Diabetes Mellitus/Old Cerebrovascular Accident,4
Type 2 Diabetes Mellitus/Old Cerebrovascular Accident/Chronic Kidney Disease/Pulmonary Tuberculosis,1
Type 2 Diabetes Mellitus/Parkinsonism,2
Type 2 Diabetes Mellitus/Parkinsonism/Old Cerebrovascular Accident,1
Type 2 Diabetes Mellitus/Psychiatric Illness,1
Type 2 Diabetes Mellitus/Psychosis,1
Type 2 Diabetes Mellitus/Pyelonephrosis,1
Type 2 Diabetes Mellitus/Renal Failure,1
Type 2 Diabetes Mellitus/Respiratory Failure,2
Type 2 Diabetes Mellitus/Right sided Pyelonephritis,1
Type 2 Diabetes Mellitus/Systemic Hypertension,602
Type 2 Diabetes Mellitus/Systemic Hypertension/Acute Kidney Injury,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Bronchial Asthma,8
Type 2 Diabetes Mellitus/Systemic Hypertension/Bronchial Asthma/Chronic Kidney Disease,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Carcinoma Cervix,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Carcinoma Left Lung Post Chemotherapy/Radiotherapy,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Cerebrovascular Accident,4
Type 2 Diabetes Mellitus/Systemic Hypertension/Cerebrovascular Accident/Chronic Kidney Disease,2
Type 2 Diabetes Mellitus/Systemic Hypertension/Cerebrovascular Accident/Coronary Artery Disease,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Cerebrovascular Accident/Left Hemiplegia,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Cerebrovascular accident/Mucormycosis,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Kidney Disease,42
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Kidney Disease/Acute Anemia,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Kidney Disease/Anemia,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Kidney Disease/Carcinoma Bladder,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Kidney Disease/Cerebrovascular Accident,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Kidney Disease/Coronary Artery Disease,2
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Kidney Disease/Coronary Artery Disease/Hypothyroidism,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Kidney Disease/Diabetic Keto Acidosis,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Kidney Disease/Hypothyroidism,2
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Kidney Disease/Invasive Fungal Sinusitis,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Kidney Disease/Old Pulmonary Tuberculosis,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Kidney disease,3
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Liver Disease/Coronary Artery Disease,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Obstructive Pulmonary Disease,2
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic Obstructive Pulmonary Disease/Coronary Artery Disease -POST Percutaneous Transluminal Coronary Angioplasty,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Chronic obstructive Pulmonary Disease,4
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery Disease,104
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery Disease/Acute Kidney Disease,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery Disease/Acute Kidney Injury,2
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery Disease/Cerebrovascular Accident,2
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery Disease/Chronic Kidney Disease,7
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery Disease/Chronic Kidney Disease/Chronic Obstructive Pulmonary Disease,2
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery Disease/Chronic Kidney Disease/Hypothyroidism,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery Disease/Hyperlipidemia/Hypothyroidism/Acute on Chronic Kidney Disease,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery Disease/Hypothyroidism,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery Disease/Hypothyroidism/Obesity/Obstructive Sleep Apnea,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery Disease/Old Cerebrovascular Accident,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery Disease/Old Cerebrovascular Accident/Renal Failure/Hyperthyroidism,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery Disease/Post Coronary Artery Bypass Grafting,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Coronary Artery disease,4
Type 2 Diabetes Mellitus/Systemic Hypertension/Diabetic Keto acidosis/Chronic obstructive Pulmonary Disease,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Diabetic feet Ulcer/Renal Failure,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Dilated Cardiomyopathy,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Hypertension,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Hypothyroidism,18
Type 2 Diabetes Mellitus/Systemic Hypertension/Hypothyroidism/Coronary Artery Disease,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Hypothyroidism/Coronary Artery Disease/Old Cerebrovascular Accident/Right Hemiplegia,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Ischemic Heart Disease,2
Type 2 Diabetes Mellitus/Systemic Hypertension/Leprosy,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Morbid Obesity,2
Type 2 Diabetes Mellitus/Systemic Hypertension/Nephropathy,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Obesity/Coronary Artery Disease/Chronic Obstructive Pulmonary Disease/Chronic Kidney Disease,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Obstructive Sleep Apnea,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Old Cerebrovascular Accident,4
Type 2 Diabetes Mellitus/Systemic Hypertension/Old Cerebrovascular Accident/Diabetic Nephropathy,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Old Intracranial Hemorrhage/Chronic Kidney Disease,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Parkinsonism,2
Type 2 Diabetes Mellitus/Systemic Hypertension/Post Angioplasty/Chronic obstructive Pulmonary Disease,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Pulmonary tuberculosis/Chronic obstructive Pulmonary Disease,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Renal Failure,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Rheumatoid Arthritis,1
Type 2 Diabetes Mellitus/Systemic Hypertension/Right Vestibular Schwannoma,1
Type 2 Diabetes Mellitus/Systemic Hypertension/parkinsonism,2
Type 2 Diabetes Mellitus/Systemic Hypertension/seizure,1
Type 2 Diabetes Mellitus/Systemic hypertension,1
Type 2 Diabetes Mellitus/fungal sinusitis,1
Type 2 Diabetes Mellitus/old Cerebrovascular Accident,1
Type 2 Diabetes Mellitus/seizure/Parkinsonism,1
Type 2 Diabetes mellitus,1
Type 2 Diabetes mellitus/Coronary Artery Disease,2
Type 2 Diabetes mellitus/Systemic Hypertension,5
Type 2 Diabetes mellitus/Systemic Hypertension/Chronic obstructive Pulmonary Disease/Coronary Artery Disease/Chronic Kidney Disease,1
Type 2 Diabetes mellitus/Systemic Hypertension/Coronary Artery Disease,1
Unstable Angina,1
Valvular Heart Disease,1
Vomiting,2
Vomiting/Abdominal Pain,1
Vomiting/Breathing Difficulty,1
Vomiting/Loose stools,1
Vomiting/Loose stools/Right Leg Pain/Decreased Sensorium,1
Vomiting/myalgia/Loss of appetite,1
Weakness,1
body weakness,1
breathlessness,3
breathlessness/loose stools,1
breathlessness/loss of appetite,1
fatigue/myalgia,1
fever/breathlessness ,1
general Weakness/Loss of Appetite,1
loose stools/tiredness,1
loss of appetite/fatigue/General Tiredness,1
loss of smell/Breathing Difficulty,1
numbness of right upper limb/slurring of speech,1
old Cerebrovascular Accident,1
old age,1
post op - Left Closed Femur Fracture,1
seizure,6
seizure/Chronic Kidney Disease,1
seizure/Hypertension,1
systemic Hypertension/Diabetes Mellitus/Atrial Fibrillation,1
throat Pain,1
tiredness ,1
urinary Bladder/Radiation Proctitis,1
